recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,uplift_score
2,3) $200 - $350,248.4,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
1,4) $350 - $500,483.16,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.04
1,4) $350 - $500,499.59,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
3,4) $350 - $500,380.71,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.04
2,3) $200 - $350,210.09,1,1,Rural,0,Multichannel,No E-Mail,1,0,0.0,0,0.04
3,4) $350 - $500,402.62,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
7,4) $350 - $500,350.09,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
1,3) $200 - $350,260.3,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.04
2,3) $200 - $350,320.26,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
12,4) $350 - $500,351.61,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
3,3) $200 - $350,320.29,1,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.04
11,4) $350 - $500,457.74,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
3,3) $200 - $350,253.14,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
9,2) $100 - $200,199.09,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
7,4) $350 - $500,352.14,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
1,3) $200 - $350,248.08,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
4,4) $350 - $500,397.39,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
1,4) $350 - $500,495.83,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
8,3) $200 - $350,272.9,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.04
3,3) $200 - $350,288.51,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
3,4) $350 - $500,494.58,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
1,3) $200 - $350,245.69,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,4) $350 - $500,482.16,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.04
2,3) $200 - $350,218.05,1,0,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.04
6,4) $350 - $500,415.28,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
4,4) $350 - $500,357.07,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.04
3,4) $350 - $500,417.19,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
3,3) $200 - $350,242.02,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
10,2) $100 - $200,104.4,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
1,1) $0 - $100,88.45,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
5,2) $100 - $200,160.87,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.04
7,4) $350 - $500,465.72,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.04
1,1) $0 - $100,79.5,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
2,4) $350 - $500,360.45,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
7,3) $200 - $350,304.38,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
3,4) $350 - $500,387.27,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.04
9,3) $200 - $350,341.92,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
6,4) $350 - $500,422.47,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
9,1) $0 - $100,36.69,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
7,3) $200 - $350,255.94,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.04
7,2) $100 - $200,176.91,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,4) $350 - $500,474.53,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
4,1) $0 - $100,63.46,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
9,1) $0 - $100,36.72,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
9,4) $350 - $500,359.69,1,0,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.04
1,3) $200 - $350,240.5,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
9,1) $0 - $100,61.14,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
10,4) $350 - $500,374.86,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
10,3) $200 - $350,275.96,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.04
6,2) $100 - $200,163.45,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,3) $200 - $350,299.58,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,3) $200 - $350,243.57,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.04
2,2) $100 - $200,192.6,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
7,1) $0 - $100,65.09,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
9,1) $0 - $100,61.1,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
12,3) $200 - $350,276.1,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
6,1) $0 - $100,44.14,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
7,1) $0 - $100,78.86,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,3) $200 - $350,244.33,1,1,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.04
1,2) $100 - $200,177.35,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
1,1) $0 - $100,70.76,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
10,2) $100 - $200,110.35,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
7,2) $100 - $200,150.66,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
4,4) $350 - $500,493.2,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
6,2) $100 - $200,194.9,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
1,2) $100 - $200,106.31,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
10,4) $350 - $500,375.95,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.04
5,4) $350 - $500,359.71,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
3,3) $200 - $350,316.01,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
7,3) $200 - $350,312.77,1,0,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.04
1,3) $200 - $350,245.36,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.04
2,3) $200 - $350,237.96,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
8,2) $100 - $200,190.43,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
6,4) $350 - $500,360.66,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,2) $100 - $200,170.59,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
9,3) $200 - $350,211.9,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.04
8,2) $100 - $200,165.47,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,0.04
6,3) $200 - $350,290.33,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,1) $0 - $100,33.77,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.04
10,4) $350 - $500,355.8,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
1,1) $0 - $100,69.25,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
1,3) $200 - $350,300.63,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
3,3) $200 - $350,323.72,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
11,3) $200 - $350,202.33,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.04
8,4) $350 - $500,364.02,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
2,3) $200 - $350,235.56,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
9,3) $200 - $350,293.82,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
3,4) $350 - $500,408.31,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.04
2,2) $100 - $200,177.18,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
9,2) $100 - $200,178.13,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
4,3) $200 - $350,237.38,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0,1,0.04
2,1) $0 - $100,91.5,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
6,2) $100 - $200,194.34,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
4,3) $200 - $350,298.75,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,2) $100 - $200,174.45,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
9,3) $200 - $350,281.56,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
10,4) $350 - $500,358.36,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
7,4) $350 - $500,499.64,1,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.04
4,2) $100 - $200,161.48,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.04
8,3) $200 - $350,237.64,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,3) $200 - $350,248.43,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
10,4) $350 - $500,384.04,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
9,4) $350 - $500,488.7,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
1,2) $100 - $200,159.55,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
12,1) $0 - $100,38.27,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03944444444444445
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,1,36.07,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03581680846185548
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,1,104.47,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.034540743166968
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.034540743166968
2,1) $0 - $100,56.31,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.030000000000000002
3,4) $350 - $500,360.82,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.030000000000000002
10,3) $200 - $350,204.64,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
2,2) $100 - $200,171.53,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,0.03
10,3) $200 - $350,223.88,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03
9,3) $200 - $350,200.55,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.03
3,3) $200 - $350,306.92,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
11,1) $0 - $100,45.35,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
2,4) $350 - $500,374.93,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.03
10,1) $0 - $100,46.17,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
11,3) $200 - $350,304.24,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
10,1) $0 - $100,36.22,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
9,3) $200 - $350,283.23,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
9,2) $100 - $200,197.19,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.03
11,2) $100 - $200,166.74,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
7,3) $200 - $350,301.43,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
3,4) $350 - $500,418.39,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
1,3) $200 - $350,201.92,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
10,3) $200 - $350,251.19,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
7,1) $0 - $100,36.59,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.03
2,1) $0 - $100,67.1,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.03
5,4) $350 - $500,413.39,1,1,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.03
2,2) $100 - $200,129.36,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.03
4,3) $200 - $350,336.48,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
2,4) $350 - $500,465.6,1,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.03
3,1) $0 - $100,70.69,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
2,4) $350 - $500,407.91,1,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03
10,1) $0 - $100,99.55,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,0.03
3,2) $100 - $200,138.39,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
1,1) $0 - $100,30.54,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
4,3) $200 - $350,260.48,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.03
1,3) $200 - $350,265.15,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.03
7,4) $350 - $500,350.32,1,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.03
3,3) $200 - $350,337.06,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
1,2) $100 - $200,169.83,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03
9,3) $200 - $350,296.99,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03
11,1) $0 - $100,73.41,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.03
7,4) $350 - $500,432.84,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.03
1,4) $350 - $500,351.01,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.03
3,2) $100 - $200,189.48,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.03
4,2) $100 - $200,173.75,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03
4,3) $200 - $350,218.02,1,0,Rural,0,Web,No E-Mail,1,0,0.0,0,0.03
3,1) $0 - $100,43.74,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.03
6,3) $200 - $350,200.5,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
8,3) $200 - $350,287.78,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.03
9,3) $200 - $350,323.42,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.03
6,3) $200 - $350,283.06,0,1,Urban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.03
4,2) $100 - $200,152.45,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.03
5,3) $200 - $350,304.35,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.03
1,1) $0 - $100,82.09,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
9,3) $200 - $350,342.03,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.03
11,3) $200 - $350,204.26,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
5,1) $0 - $100,99.48,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.03
6,4) $350 - $500,363.26,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.03
4,3) $200 - $350,334.14,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.03
1,4) $350 - $500,359.23,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03
9,1) $0 - $100,44.39,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.03
2,4) $350 - $500,486.42,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.03
10,3) $200 - $350,231.98,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
9,4) $350 - $500,462.63,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
10,3) $200 - $350,244.16,0,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.03
5,3) $200 - $350,255.72,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.03
3,2) $100 - $200,138.73,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.03
4,3) $200 - $350,225.12,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.03
10,3) $200 - $350,276.0,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.03
2,4) $350 - $500,487.35,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.03
4,2) $100 - $200,167.09,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.03
9,3) $200 - $350,265.89,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.03
3,3) $200 - $350,346.3,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.03
