recency,history,zip_code,channel,newbie,uplift_score
4,479.41,Surburban,Phone,0,0.01
7,115.46,Urban,Phone,1,0.01
1,104.05,Surburban,Phone,0,0.01
1,543.04,Urban,Phone,1,0.01
1,61.27,Rural,Phone,1,0.01
8,40.21,Urban,Web,0,0.01
1,72.44,Rural,Phone,1,0.01
3,433.76,Urban,Multichannel,0,0.01
1,259.41,Urban,Web,1,0.01
2,182.79,Rural,Web,1,0.01
5,160.12,Urban,Web,1,0.01
9,208.46,Surburban,Phone,0,0.01
1,203.12,Rural,Web,0,0.01
6,735.79,Rural,Multichannel,1,0.01
6,204.49,Urban,Multichannel,0,0.01
9,41.69,Urban,Web,1,0.01
1,432.9,Rural,Phone,0,0.01
2,35.23,Surburban,Web,0,0.01
4,444.99,Urban,Phone,0,0.01
1,547.24,Urban,Multichannel,1,0.01
4,61.32,Urban,Web,0,0.01
7,387.01,Rural,Multichannel,0,0.01
3,192.48,Surburban,Web,0,0.01
7,395.36,Rural,Web,0,0.01
7,152.56,Rural,Phone,0,0.01
7,137.34,Surburban,Phone,0,0.01
3,191.86,Surburban,Web,1,0.01
3,369.77,Surburban,Web,1,0.01
8,205.89,Urban,Multichannel,0,0.01
7,141.51,Urban,Phone,0,0.01
4,394.43,Surburban,Phone,0,0.01
4,37.79,Rural,Web,1,0.01
9,143.26,Urban,Phone,1,0.01
5,171.17,Urban,Web,0,0.01
2,247.45,Urban,Phone,0,0.01
6,382.08,Surburban,Web,0,0.01
3,138.73,Surburban,Web,0,0.01
6,168.7,Rural,Phone,1,0.01
3,329.62,Urban,Multichannel,1,0.01
2,828.53,Urban,Multichannel,1,0.01
5,219.21,Rural,Web,0,0.01
1,190.36,Surburban,Phone,0,0.01
4,390.7,Surburban,Phone,0,0.01
7,544.06,Surburban,Phone,1,0.01
12,150.4,Rural,Web,0,0.01
1,249.31,Rural,Web,1,0.01
7,169.44,Rural,Phone,0,0.01
2,1264.26,Rural,Phone,1,0.01
9,29.99,Rural,Web,1,0.01
10,287.1,Surburban,Phone,0,0.01
3,153.85,Rural,Phone,1,0.01
7,929.75,Urban,Phone,1,0.01
6,142.63,Surburban,Phone,1,0.01
2,398.4,Urban,Phone,0,0.01
2,268.38,Surburban,Web,0,0.01
10,89.74,Urban,Phone,1,0.01
1,107.82,Urban,Web,1,0.01
1,304.9,Rural,Web,0,0.01
9,64.33,Urban,Web,1,0.01
4,70.16,Surburban,Web,0,0.01
6,277.81,Surburban,Multichannel,1,0.01
3,898.75,Rural,Multichannel,1,0.01
10,286.21,Rural,Phone,0,0.01
5,206.9,Surburban,Phone,1,0.01
4,463.17,Surburban,Phone,0,0.01
11,88.89,Rural,Phone,0,0.01
10,433.36,Surburban,Multichannel,0,0.01
1,366.22,Urban,Multichannel,0,0.01
7,198.03,Rural,Web,0,0.01
9,29.99,Rural,Web,1,0.01
1,388.87,Surburban,Web,0,0.01
9,40.52,Urban,Phone,0,0.01
1,207.09,Rural,Web,0,0.01
1,543.86,Surburban,Phone,1,0.01
1,709.6,Surburban,Multichannel,1,0.01
6,431.74,Rural,Phone,0,0.01
4,784.87,Urban,Phone,1,0.01
4,40.15,Surburban,Web,1,0.01
12,130.29,Surburban,Phone,1,0.01
1,725.13,Rural,Multichannel,1,0.01
1,209.24,Surburban,Phone,1,0.01
6,80.02,Surburban,Phone,0,0.01
10,88.04,Urban,Phone,1,0.01
9,288.3,Surburban,Web,1,0.01
4,78.24,Surburban,Web,0,0.01
10,111.51,Urban,Phone,0,0.01
12,110.24,Surburban,Phone,1,0.01
4,614.83,Urban,Multichannel,1,0.01
5,651.67,Surburban,Multichannel,1,0.01
6,179.51,Urban,Phone,0,0.01
6,107.42,Urban,Web,1,0.01
10,50.94,Rural,Web,0,0.01
5,109.84,Surburban,Web,1,0.01
11,53.81,Urban,Phone,1,0.01
2,493.17,Surburban,Web,0,0.01
2,74.85,Surburban,Phone,1,0.01
11,301.0,Surburban,Web,1,0.01
3,1196.78,Surburban,Phone,1,0.01
11,88.61,Urban,Phone,1,0.01
1,298.56,Urban,Web,0,0.01
7,1407.82,Urban,Web,1,0.01
4,387.32,Surburban,Multichannel,0,0.01
3,151.69,Rural,Web,1,0.01
10,1009.44,Surburban,Multichannel,1,0.01
5,444.1,Surburban,Phone,1,0.01
1,1525.49,Surburban,Web,1,0.01
3,398.62,Rural,Web,1,0.01
6,495.82,Surburban,Multichannel,0,0.01
11,265.39,Surburban,Multichannel,0,0.01
1,85.08,Surburban,Web,1,0.01
11,144.4,Urban,Web,1,0.01
2,188.03,Urban,Phone,1,0.01
12,204.97,Urban,Multichannel,0,0.01
5,110.71,Rural,Web,0,0.01
10,158.55,Surburban,Phone,0,0.01
1,78.09,Surburban,Web,0,0.01
7,770.87,Urban,Phone,1,0.01
1,86.42,Urban,Phone,0,0.01
2,542.34,Urban,Phone,1,0.01
3,281.03,Urban,Web,1,0.01
5,439.26,Surburban,Multichannel,0,0.01
4,211.97,Surburban,Phone,0,0.01
9,561.03,Surburban,Phone,1,0.01
11,290.22,Urban,Phone,0,0.01
4,485.09,Surburban,Multichannel,0,0.01
7,147.85,Surburban,Phone,1,0.01
5,182.83,Surburban,Phone,0,0.01
11,442.67,Surburban,Multichannel,0,0.01
3,309.39,Urban,Phone,0,0.01
1,391.46,Urban,Phone,1,0.01
8,143.2,Urban,Web,1,0.01
1,763.98,Urban,Web,1,0.01
9,29.99,Rural,Web,1,0.01
5,74.2,Rural,Web,1,0.01
2,339.77,Rural,Web,0,0.01
10,229.69,Urban,Multichannel,0,0.01
6,585.13,Urban,Multichannel,1,0.01
9,212.31,Rural,Web,1,0.01
1,482.49,Surburban,Phone,0,0.01
3,559.74,Surburban,Multichannel,1,0.01
5,1385.01,Surburban,Phone,1,0.01
1,482.55,Surburban,Web,0,0.01
8,138.89,Surburban,Web,0,0.01
11,124.46,Surburban,Web,0,0.01
8,161.8,Surburban,Phone,0,0.01
11,31.31,Surburban,Phone,0,0.01
11,229.47,Urban,Multichannel,0,0.01
6,34.5,Urban,Phone,0,0.01
3,279.05,Surburban,Multichannel,1,0.01
4,517.38,Rural,Multichannel,1,0.01
12,94.28,Surburban,Phone,1,0.01
2,184.96,Urban,Web,1,0.01
5,388.52,Surburban,Phone,0,0.01
2,399.26,Surburban,Multichannel,0,0.01
3,683.2,Rural,Multichannel,1,0.01
9,360.63,Urban,Web,0,0.01
12,365.07,Urban,Multichannel,1,0.01
10,39.75,Rural,Web,0,0.01
6,579.08,Rural,Phone,1,0.01
1,775.94,Urban,Web,1,0.01
2,61.01,Surburban,Web,0,0.01
7,268.61,Urban,Web,0,0.01
11,95.21,Urban,Phone,1,0.01
1,314.33,Rural,Web,0,0.01
5,1034.5,Surburban,Multichannel,1,0.01
7,168.65,Rural,Phone,1,0.01
6,217.8,Urban,Web,1,0.01
2,82.85,Rural,Phone,0,0.01
4,185.24,Surburban,Web,0,0.01
9,111.07,Surburban,Phone,1,0.01
1,455.85,Rural,Phone,0,0.01
10,165.78,Surburban,Web,0,0.01
2,1023.46,Urban,Multichannel,1,0.01
2,496.71,Surburban,Multichannel,0,0.01
5,310.45,Rural,Web,0,0.01
2,384.1,Urban,Web,0,0.01
2,645.28,Urban,Phone,1,0.01
2,1350.14,Surburban,Phone,1,0.01
9,108.97,Surburban,Web,1,0.01
2,50.27,Surburban,Web,1,0.01
1,1367.58,Surburban,Phone,1,0.01
7,205.37,Urban,Phone,0,0.01
1,86.18,Urban,Phone,0,0.01
1,580.25,Urban,Web,1,0.01
10,41.24,Surburban,Web,0,0.01
1,1245.43,Urban,Phone,1,0.01
1,198.03,Surburban,Web,0,0.01
4,143.66,Surburban,Web,1,0.01
2,389.86,Surburban,Phone,0,0.01
6,374.24,Urban,Web,0,0.01
10,165.25,Surburban,Web,0,0.01
1,1024.79,Surburban,Multichannel,1,0.01
10,101.88,Rural,Web,1,0.01
3,504.98,Rural,Multichannel,1,0.01
4,211.93,Surburban,Phone,0,0.01
12,565.15,Surburban,Multichannel,1,0.01
6,103.38,Urban,Web,1,0.01
1,605.3,Rural,Multichannel,1,0.01
10,73.27,Surburban,Web,1,0.01
1,78.04,Urban,Web,0,0.01
10,373.1,Surburban,Phone,1,0.01
1,78.99,Surburban,Phone,1,0.01
10,183.54,Rural,Web,0,0.01
2,559.63,Urban,Multichannel,1,0.01
11,255.4,Rural,Web,1,0.01
3,275.93,Rural,Web,1,0.01
3,391.09,Rural,Multichannel,0,0.01
4,107.74,Surburban,Web,1,0.01
11,101.88,Rural,Web,1,0.01
11,90.37,Urban,Web,1,0.01
10,50.56,Rural,Phone,1,0.01
2,290.75,Surburban,Web,1,0.01
12,290.58,Surburban,Phone,0,0.01
3,95.16,Urban,Phone,0,0.01
7,177.76,Urban,Phone,0,0.01
9,554.28,Surburban,Web,1,0.01
9,227.84,Urban,Multichannel,0,0.01
10,373.82,Urban,Multichannel,0,0.01
7,185.5,Surburban,Web,1,0.01
10,442.04,Surburban,Phone,0,0.01
10,175.09,Urban,Phone,0,0.01
9,198.42,Surburban,Web,1,0.01
6,284.39,Urban,Multichannel,0,0.01
1,82.07,Rural,Web,0,0.01
9,73.88,Urban,Phone,0,0.01
9,203.03,Urban,Web,1,0.01
1,550.47,Urban,Phone,1,0.01
2,543.1,Urban,Multichannel,1,0.01
2,689.14,Surburban,Multichannel,1,0.01
1,102.09,Urban,Phone,0,0.01
7,287.8,Urban,Web,0,0.01
1,86.57,Rural,Web,0,0.01
11,47.44,Urban,Web,1,0.01
2,353.27,Rural,Phone,1,0.01
8,395.15,Surburban,Phone,0,0.01
1,227.53,Urban,Web,0,0.01
4,447.7,Rural,Phone,1,0.01
6,309.53,Urban,Phone,0,0.01
2,431.23,Surburban,Phone,0,0.01
6,430.4,Surburban,Multichannel,0,0.01
3,440.8,Urban,Phone,0,0.01
2,51.79,Rural,Phone,0,0.01
2,130.99,Surburban,Web,0,0.01
5,272.88,Surburban,Multichannel,1,0.01
5,51.23,Surburban,Web,0,0.01
9,266.15,Urban,Web,1,0.01
10,50.46,Rural,Phone,1,0.01
9,186.89,Surburban,Phone,1,0.01
12,385.77,Surburban,Multichannel,0,0.01
4,643.28,Urban,Web,1,0.01
5,902.45,Surburban,Multichannel,1,0.01
7,161.88,Surburban,Phone,0,0.01
2,910.62,Rural,Web,1,0.01
5,179.65,Urban,Phone,0,0.01
4,419.59,Rural,Web,0,0.01
1,87.27,Rural,Phone,0,0.01
1,738.62,Surburban,Multichannel,1,0.01
5,65.89,Rural,Web,0,0.01
10,95.38,Urban,Web,0,0.01
3,484.66,Urban,Web,0,0.01
2,53.3,Urban,Web,0,0.01
9,186.94,Surburban,Phone,1,0.01
1,529.82,Rural,Web,1,0.01
4,445.14,Rural,Multichannel,1,0.01
3,141.11,Urban,Phone,1,0.01
3,339.28,Urban,Phone,0,0.01
7,520.13,Rural,Phone,1,0.01
5,111.03,Urban,Phone,1,0.01
2,588.82,Surburban,Multichannel,1,0.01
5,76.77,Urban,Phone,1,0.01
9,59.65,Rural,Web,1,0.01
1,424.1,Urban,Multichannel,1,0.01
1,220.36,Surburban,Multichannel,0,0.01
8,256.39,Rural,Multichannel,0,0.01
10,985.24,Surburban,Web,1,0.01
1,289.97,Urban,Web,1,0.01
2,296.87,Urban,Web,0,0.01
1,203.26,Rural,Phone,1,0.01
4,122.33,Urban,Phone,1,0.01
12,239.61,Urban,Web,1,0.01
1,631.73,Surburban,Multichannel,1,0.01
8,184.44,Urban,Web,1,0.01
3,211.49,Surburban,Web,1,0.01
6,127.95,Surburban,Phone,0,0.01
10,161.65,Urban,Phone,0,0.01
4,824.0,Urban,Web,1,0.01
10,99.26,Urban,Web,0,0.01
10,63.87,Rural,Phone,0,0.01
4,138.96,Surburban,Phone,0,0.01
10,217.63,Urban,Multichannel,0,0.01
6,636.52,Urban,Web,1,0.01
6,107.93,Urban,Web,1,0.01
4,521.96,Rural,Multichannel,1,0.01
3,203.28,Surburban,Phone,1,0.01
10,256.57,Surburban,Phone,0,0.01
1,192.36,Surburban,Web,0,0.01
1,1516.24,Urban,Multichannel,1,0.01
5,552.53,Urban,Web,1,0.01
6,57.46,Urban,Phone,0,0.01
7,159.74,Urban,Web,0,0.01
4,811.73,Surburban,Multichannel,1,0.01
12,382.93,Surburban,Web,0,0.01
1,87.82,Rural,Phone,0,0.01
7,214.65,Surburban,Phone,0,0.01
2,179.05,Urban,Phone,0,0.01
2,398.95,Urban,Phone,1,0.01
4,292.45,Surburban,Web,0,0.01
9,607.26,Urban,Web,1,0.01
2,36.06,Rural,Web,1,0.01
8,525.87,Urban,Web,1,0.01
2,197.51,Urban,Web,1,0.01
10,128.04,Rural,Phone,0,0.01
1,191.15,Surburban,Web,0,0.01
9,203.13,Urban,Web,0,0.01
2,729.77,Urban,Web,1,0.01
9,106.97,Urban,Web,1,0.01
1,1262.47,Surburban,Multichannel,1,0.01
9,29.99,Rural,Web,1,0.01
1,186.65,Urban,Phone,1,0.01
8,217.06,Urban,Multichannel,0,0.01
1,171.9,Urban,Phone,0,0.01
6,189.92,Urban,Phone,1,0.01
3,298.17,Urban,Phone,1,0.01
10,152.57,Rural,Phone,0,0.01
4,711.91,Surburban,Phone,1,0.01
6,250.17,Urban,Phone,0,0.01
3,165.81,Surburban,Phone,0,0.01
7,34.74,Rural,Phone,0,0.01
2,843.73,Urban,Web,1,0.01
1,400.27,Rural,Multichannel,1,0.01
1,101.41,Urban,Web,0,0.01
7,389.34,Rural,Multichannel,0,0.01
4,35.38,Rural,Web,1,0.01
1,207.89,Urban,Phone,0,0.01
2,189.55,Urban,Phone,1,0.01
1,644.41,Urban,Phone,1,0.01
1,738.87,Surburban,Multichannel,1,0.01
6,272.95,Urban,Multichannel,0,0.01
4,75.5,Urban,Phone,1,0.01
1,389.07,Surburban,Web,0,0.01
2,166.78,Rural,Web,1,0.01
1,34.16,Urban,Web,1,0.01
1,248.71,Urban,Phone,1,0.01
2,854.36,Urban,Phone,1,0.01
2,142.24,Surburban,Phone,1,0.01
7,73.87,Urban,Phone,1,0.01
1,515.72,Urban,Phone,1,0.01
1,50.12,Surburban,Web,1,0.01
7,207.85,Surburban,Web,0,0.01
5,194.75,Urban,Phone,1,0.01
9,204.33,Urban,Multichannel,0,0.01
6,207.78,Surburban,Web,0,0.01
10,88.37,Urban,Web,0,0.01
1,880.21,Surburban,Phone,1,0.01
12,645.38,Urban,Phone,1,0.01
1,168.57,Surburban,Phone,0,0.01
5,358.77,Surburban,Multichannel,0,0.01
10,105.81,Rural,Web,1,0.01
1,789.45,Urban,Multichannel,1,0.01
1,120.59,Urban,Phone,1,0.01
10,58.04,Rural,Web,0,0.01
8,627.74,Urban,Web,1,0.01
2,277.29,Rural,Web,1,0.01
1,763.02,Urban,Web,1,0.01
1,1197.5,Surburban,Web,1,0.01
8,189.34,Surburban,Web,0,0.01
9,444.52,Surburban,Web,0,0.01
1,51.87,Surburban,Phone,1,0.01
9,379.05,Surburban,Web,0,0.01
11,55.69,Surburban,Phone,0,0.01
2,728.05,Urban,Web,1,0.01
4,96.39,Urban,Web,0,0.01
1,547.69,Rural,Multichannel,1,0.01
12,201.92,Urban,Phone,0,0.01
1,492.13,Urban,Phone,0,0.01
7,197.68,Rural,Web,1,0.01
3,482.3,Surburban,Web,0,0.01
12,890.77,Surburban,Multichannel,1,0.01
2,890.27,Surburban,Phone,1,0.01
8,445.75,Urban,Multichannel,0,0.01
8,57.74,Surburban,Phone,1,0.01
10,150.71,Rural,Web,1,0.01
9,268.17,Rural,Multichannel,1,0.01
5,76.95,Urban,Phone,0,0.01
11,371.02,Surburban,Web,0,0.01
2,749.54,Surburban,Multichannel,1,0.01
1,117.58,Rural,Phone,0,0.01
1,785.85,Rural,Multichannel,1,0.01
10,169.92,Surburban,Phone,1,0.01
6,268.91,Urban,Multichannel,1,0.01
3,543.89,Urban,Phone,1,0.01
1,194.97,Surburban,Phone,1,0.01
1,1213.99,Urban,Multichannel,1,0.01
9,193.7,Surburban,Web,0,0.01
2,683.17,Surburban,Multichannel,1,0.01
2,377.0,Surburban,Phone,0,0.01
7,51.37,Rural,Web,0,0.01
4,386.72,Rural,Phone,0,0.01
8,30.62,Urban,Phone,1,0.01
5,712.47,Rural,Multichannel,1,0.01
6,51.83,Surburban,Phone,0,0.01
10,33.76,Urban,Phone,1,0.01
5,442.34,Surburban,Multichannel,1,0.01
2,80.07,Urban,Phone,0,0.01
11,172.39,Urban,Phone,0,0.01
9,203.96,Rural,Web,1,0.01
10,111.62,Rural,Web,1,0.01
1,245.07,Urban,Web,1,0.01
7,509.91,Urban,Phone,1,0.01
2,53.8,Rural,Phone,0,0.01
10,208.79,Surburban,Phone,0,0.01
1,351.73,Rural,Phone,1,0.01
10,34.61,Urban,Web,0,0.01
6,102.13,Urban,Web,1,0.01
2,104.79,Rural,Web,1,0.01
9,488.98,Rural,Web,0,0.01
9,113.62,Rural,Web,1,0.01
1,870.73,Rural,Phone,1,0.01
3,339.86,Urban,Phone,0,0.01
3,335.61,Rural,Phone,0,0.01
11,180.27,Surburban,Web,0,0.01
2,466.98,Surburban,Multichannel,0,0.01
11,245.46,Urban,Multichannel,0,0.01
1,825.66,Rural,Web,1,0.01
9,173.32,Rural,Phone,0,0.01
2,70.41,Rural,Web,0,0.01
10,173.41,Surburban,Web,1,0.01
1,817.89,Rural,Web,1,0.01
6,82.64,Urban,Web,0,0.01
2,819.09,Urban,Phone,1,0.01
9,249.66,Urban,Phone,0,0.01
9,109.97,Surburban,Web,1,0.01
3,210.42,Urban,Web,0,0.01
2,40.64,Surburban,Web,0,0.01
2,96.32,Urban,Web,0,0.01
10,143.09,Urban,Phone,1,0.01
7,387.2,Rural,Multichannel,0,0.01
8,512.63,Urban,Web,1,0.01
9,260.51,Rural,Multichannel,1,0.01
2,1239.58,Rural,Multichannel,1,0.01
6,41.49,Surburban,Web,0,0.01
11,892.86,Surburban,Multichannel,1,0.01
7,164.12,Urban,Phone,1,0.01
2,554.49,Urban,Multichannel,1,0.01
1,1283.93,Urban,Web,1,0.01
3,1111.26,Urban,Phone,1,0.01
6,35.14,Urban,Phone,1,0.01
12,179.02,Surburban,Web,0,0.01
2,188.46,Surburban,Phone,1,0.01
9,267.18,Surburban,Phone,1,0.01
1,562.16,Urban,Web,1,0.01
1,822.15,Urban,Multichannel,1,0.01
1,171.48,Rural,Phone,0,0.01
1,167.61,Urban,Phone,1,0.01
12,109.17,Surburban,Web,0,0.01
6,913.91,Urban,Phone,1,0.01
10,250.06,Urban,Phone,0,0.01
7,354.92,Rural,Web,1,0.01
9,505.08,Urban,Multichannel,1,0.01
10,245.72,Urban,Multichannel,1,0.01
2,541.7,Urban,Multichannel,1,0.01
9,58.85,Rural,Web,1,0.01
10,34.87,Urban,Phone,0,0.01
9,263.51,Urban,Phone,0,0.01
8,933.77,Rural,Multichannel,1,0.01
4,969.98,Rural,Web,1,0.01
9,178.98,Surburban,Phone,0,0.01
9,400.92,Urban,Phone,0,0.01
6,209.47,Urban,Web,1,0.01
5,141.31,Rural,Phone,0,0.01
1,95.14,Urban,Web,1,0.01
1,170.4,Surburban,Phone,1,0.01
8,73.23,Surburban,Web,1,0.01
10,184.64,Surburban,Phone,0,0.01
9,195.56,Surburban,Web,0,0.01
10,360.95,Rural,Multichannel,0,0.01
1,100.33,Urban,Web,0,0.01
8,88.47,Urban,Phone,1,0.01
1,201.92,Surburban,Phone,0,0.01
7,43.24,Surburban,Web,1,0.01
6,270.47,Rural,Multichannel,1,0.01
7,573.14,Urban,Phone,1,0.01
2,82.54,Rural,Phone,0,0.01
7,435.81,Surburban,Phone,0,0.01
12,73.45,Surburban,Web,0,0.01
3,139.0,Surburban,Web,0,0.01
1,68.72,Surburban,Phone,1,0.01
9,74.69,Surburban,Phone,1,0.01
5,241.67,Urban,Web,1,0.01
11,255.18,Urban,Phone,0,0.01
5,578.65,Surburban,Web,1,0.01
9,114.03,Rural,Web,1,0.01
6,36.16,Rural,Web,0,0.01
5,332.58,Rural,Web,0,0.01
1,119.92,Rural,Phone,1,0.01
2,776.5,Rural,Web,1,0.01
8,572.55,Urban,Web,1,0.01
5,297.9,Urban,Phone,1,0.01
2,1621.66,Urban,Web,1,0.01
7,88.86,Urban,Phone,0,0.01
1,535.16,Rural,Web,1,0.01
1,1057.43,Surburban,Web,1,0.01
9,162.81,Rural,Web,0,0.01
9,267.3,Rural,Phone,0,0.01
2,772.35,Rural,Web,1,0.01
9,1099.06,Surburban,Multichannel,1,0.01
3,809.53,Surburban,Web,1,0.01
7,160.57,Surburban,Phone,1,0.01
5,168.82,Surburban,Web,0,0.01
2,578.57,Surburban,Web,1,0.01
1,371.63,Rural,Multichannel,0,0.01
1,777.4,Urban,Web,1,0.01
3,352.18,Urban,Web,0,0.01
10,49.54,Surburban,Phone,1,0.01
7,486.01,Rural,Multichannel,1,0.01
4,547.02,Rural,Phone,1,0.01
8,557.04,Surburban,Phone,1,0.01
6,198.61,Urban,Web,1,0.01
11,546.93,Urban,Phone,1,0.01
2,152.96,Urban,Web,1,0.01
4,41.22,Surburban,Web,0,0.01
1,164.6,Urban,Web,1,0.01
5,87.49,Urban,Web,0,0.01
1,71.12,Surburban,Phone,0,0.01
2,160.45,Urban,Web,0,0.01
2,1069.64,Surburban,Multichannel,1,0.01
11,74.98,Surburban,Phone,1,0.01
7,138.89,Surburban,Web,0,0.01
2,52.97,Surburban,Phone,1,0.01
9,558.31,Rural,Multichannel,1,0.01
2,31.74,Urban,Phone,1,0.01
9,142.36,Surburban,Phone,0,0.01
10,374.86,Surburban,Web,0,0.01
1,563.22,Rural,Multichannel,1,0.01
7,175.05,Urban,Web,1,0.01
12,254.64,Surburban,Web,1,0.01
7,161.34,Rural,Phone,1,0.01
11,181.07,Surburban,Web,0,0.01
3,140.85,Urban,Phone,0,0.01
10,46.55,Urban,Web,1,0.01
7,432.84,Surburban,Phone,0,0.01
11,163.91,Urban,Phone,0,0.01
1,67.34,Surburban,Phone,1,0.01
2,809.98,Rural,Multichannel,1,0.01
1,900.65,Surburban,Web,1,0.01
8,945.07,Surburban,Web,1,0.01
6,422.02,Rural,Multichannel,1,0.01
2,720.48,Surburban,Web,1,0.01
10,214.63,Rural,Web,1,0.01
10,243.74,Urban,Phone,0,0.01
2,122.01,Rural,Phone,0,0.01
4,547.35,Rural,Phone,1,0.01
5,103.4,Surburban,Web,0,0.01
4,31.58,Surburban,Web,1,0.01
8,507.99,Surburban,Phone,1,0.01
1,664.55,Rural,Multichannel,1,0.01
1,189.81,Surburban,Phone,0,0.01
3,258.95,Surburban,Phone,0,0.01
4,393.12,Surburban,Web,0,0.01
10,364.89,Urban,Web,0,0.01
6,547.25,Surburban,Phone,1,0.01
1,289.66,Urban,Web,1,0.01
11,147.87,Rural,Phone,0,0.01
4,1530.06,Urban,Multichannel,1,0.01
7,248.58,Urban,Phone,0,0.01
11,121.74,Rural,Web,1,0.01
10,1130.38,Rural,Web,1,0.01
3,154.04,Urban,Phone,0,0.01
4,776.0,Rural,Phone,1,0.01
1,265.66,Surburban,Phone,1,0.01
7,291.13,Surburban,Web,0,0.01
9,108.13,Surburban,Web,1,0.01
1,152.33,Surburban,Web,1,0.01
11,89.36,Urban,Web,1,0.01
9,199.69,Urban,Phone,1,0.01
11,204.34,Surburban,Web,1,0.01
9,208.85,Urban,Multichannel,0,0.01
10,207.05,Urban,Phone,0,0.01
2,168.42,Urban,Phone,0,0.01
9,393.59,Urban,Web,0,0.01
8,158.72,Urban,Web,1,0.01
2,341.8,Rural,Web,0,0.01
10,56.73,Surburban,Phone,0,0.01
6,372.89,Rural,Phone,0,0.01
4,103.66,Surburban,Web,0,0.01
4,199.54,Rural,Web,1,0.01
9,184.23,Surburban,Phone,0,0.01
4,1056.46,Urban,Multichannel,1,0.01
9,222.47,Surburban,Web,1,0.01
1,262.98,Surburban,Phone,0,0.01
8,85.49,Surburban,Phone,0,0.01
8,53.37,Rural,Web,1,0.01
9,100.42,Urban,Phone,1,0.01
2,122.4,Surburban,Phone,1,0.01
7,718.37,Urban,Web,1,0.01
4,155.6,Urban,Phone,1,0.01
2,50.88,Rural,Phone,0,0.01
1,181.19,Surburban,Phone,1,0.01
5,143.23,Surburban,Phone,0,0.01
2,267.14,Urban,Web,1,0.01
11,40.61,Surburban,Web,1,0.01
2,555.75,Surburban,Web,1,0.01
3,550.3,Surburban,Multichannel,1,0.01
10,268.12,Rural,Multichannel,0,0.01
3,1221.92,Surburban,Web,1,0.01
12,291.32,Rural,Phone,0,0.01
3,48.33,Surburban,Web,0,0.01
11,300.89,Urban,Phone,0,0.01
2,248.37,Urban,Phone,0,0.01
5,282.48,Urban,Phone,0,0.01
10,217.7,Urban,Multichannel,0,0.01
2,667.6,Surburban,Multichannel,1,0.01
1,203.39,Urban,Web,0,0.01
8,302.94,Urban,Phone,0,0.01
1,630.85,Surburban,Multichannel,1,0.01
1,1781.36,Rural,Phone,1,0.01
10,297.79,Surburban,Multichannel,0,0.01
9,356.63,Urban,Phone,0,0.01
1,380.88,Surburban,Web,0,0.01
9,280.61,Surburban,Multichannel,0,0.01
2,767.12,Urban,Multichannel,1,0.01
11,481.96,Surburban,Web,0,0.01
1,244.38,Urban,Phone,0,0.01
7,444.73,Rural,Web,0,0.01
2,62.96,Surburban,Web,1,0.01
5,190.84,Rural,Phone,0,0.01
5,204.34,Urban,Web,0,0.01
12,157.0,Surburban,Web,0,0.01
11,124.59,Surburban,Web,0,0.01
2,263.63,Urban,Phone,1,0.01
11,96.49,Surburban,Web,0,0.01
9,249.21,Urban,Phone,0,0.01
4,915.81,Surburban,Multichannel,1,0.01
4,1113.44,Urban,Web,1,0.01
6,107.91,Surburban,Web,0,0.01
11,449.42,Surburban,Web,0,0.01
4,184.67,Urban,Web,0,0.01
10,807.39,Rural,Multichannel,1,0.01
1,190.07,Surburban,Phone,0,0.01
5,298.01,Urban,Phone,1,0.01
12,396.38,Surburban,Multichannel,0,0.01
1,94.79,Surburban,Phone,1,0.01
4,105.59,Urban,Web,0,0.01
1,54.57,Surburban,Web,0,0.01
11,523.6,Surburban,Phone,1,0.01
11,33.86,Surburban,Web,1,0.01
4,38.13,Rural,Web,1,0.01
2,547.45,Surburban,Web,1,0.01
7,185.32,Surburban,Web,0,0.01
8,150.42,Urban,Phone,1,0.01
5,489.08,Surburban,Web,1,0.01
6,446.11,Surburban,Phone,0,0.01
2,599.81,Urban,Web,1,0.01
1,95.26,Surburban,Web,0,0.01
2,32.98,Surburban,Web,1,0.01
5,186.04,Surburban,Phone,0,0.01
1,247.19,Urban,Web,1,0.01
10,107.17,Rural,Web,1,0.01
11,95.5,Rural,Web,0,0.01
1,120.86,Urban,Phone,1,0.01
2,465.6,Surburban,Multichannel,0,0.01
6,254.89,Surburban,Web,1,0.01
5,395.96,Rural,Web,1,0.01
1,442.4,Urban,Multichannel,0,0.01
9,134.4,Surburban,Web,0,0.01
12,158.58,Surburban,Web,1,0.01
8,399.94,Urban,Phone,1,0.01
1,264.07,Rural,Multichannel,0,0.01
11,144.94,Urban,Web,1,0.01
1,200.4,Surburban,Phone,0,0.01
1,503.72,Urban,Multichannel,1,0.01
9,383.62,Surburban,Web,0,0.01
4,401.25,Surburban,Multichannel,1,0.01
5,493.23,Surburban,Multichannel,0,0.01
1,647.13,Urban,Phone,1,0.01
11,138.98,Urban,Web,1,0.01
6,651.53,Urban,Multichannel,1,0.01
4,268.8,Urban,Multichannel,0,0.01
3,142.06,Urban,Phone,1,0.01
3,792.89,Surburban,Multichannel,1,0.01
7,181.35,Urban,Web,1,0.01
1,51.22,Urban,Web,0,0.01
6,204.58,Surburban,Web,1,0.01
9,122.04,Surburban,Phone,0,0.01
11,369.34,Urban,Multichannel,0,0.01
